1256, MOL Kikötő, 47.2912521, 18.9146966
1257, Porto da Madalena, 38.5354326, -28.5319348
1258, Unnamed Harbor, -22.9105269, 14.5359072
1259, Unnamed Harbor, 59.6765827, 10.3692998
1260, Place de la Concorde, 48.8641996, 2.3153815
1261, Unnamed Harbor, 47.7448586, -3.3586161
1262, Mangalore Port, 12.9276694, 74.8129689
1263, Unnamed Harbor, 34.7854494, 137.1645065
1264, 高浜漁港, 34.5306185, 135.430612
1265, Unnamed Harbor, 38.6775847, 1.5166731
1266, Unnamed Harbor, 37.057318, 27.2323413
1267, 泊漁港, 34.1702968, 133.0327398
1268, Terminal da Ponta da Madeira, -2.5561279, -44.3800481
1269, Unnamed Harbor, 9.3374142, -82.178563
1270, Private Yacht Club, 42.4369463, 11.1250914
1271, Unnamed Harbor, 63.5694218, 9.3226534
1272, Port de Pêche de Sainte-Anne, 16.2225675, -61.391424
1273, Unnamed Harbor, 62.1203556, 5.3198036
1274, Unnamed Harbor, 62.7333604, 7.1518127
1275, Bassin Joinville, 49.3326964, -0.4631426
1276, Wendebecken, 53.5737268, 8.5504431
1277, 台子村漁港, 23.5599885, 120.1391179
1278, Vasknarva uussadam, 59.0084268, 27.7355249
1279, Unnamed Harbor, 61.0001216, 4.7227947
1280, Alter Kanalhafen Beilngries, 49.0466091, 11.4702284
1281, Unnamed Harbor, -15.0368651, 167.0761282
1282, Hafen Petkum, 53.3308155, 7.270541
1283, Unnamed Harbor, 63.1633723, 7.9361915
1284, Unnamed Harbor, 60.1338702, -2.0482565
1285, Alter Vorhafen, 53.5373961, 8.5790855
1286, Little Harbour, 48.9436077, -54.7249366
1287, Puerto de Los Cristianos, 28.0479544, -16.7183512
1288, Notre-Dame, 48.851834, 2.3500556
1289, Unnamed Harbor, 58.1360869, 7.9712394
1290, Unnamed Harbor, 60.1833179, 5.4705252
1291, Unnamed Harbor, 58.4926201, 16.924476
1292, Godorfer Hafen‎, 50.8483558, 6.9840868
1293, Aarhus Lystbådehavn, 56.1657328, 10.2214413
1294, Купеческая гавань, 59.9847931, 29.7574017
1295, Unnamed Harbor, 10.220157, 123.3051669
1296, Oiu sadam, 58.3983673, 25.9757182
1297, Unnamed Harbor, -21.0300631, -50.4559041
1298, Porto Santana, -0.0574606, -51.1800867
1299, Unnamed Harbor, 9.9998629, 98.5675228
1300, Puerto Jungla, -27.5442567, -54.6362567
1301, Pelabuhan kecil desa lektama, -3.8505175, 126.7068865
1302, IWT Slow boat stop, 21.7248717, 95.38356
1303, Unnamed Harbor, 36.5343498, 126.4724351
1304, Unnamed Harbor, 62.1990842, 5.4213882
1305, Haven van Laaxum, 52.8519371, 5.4109682
1306, Jachtclub Veere, 51.5493669, 3.6665616
1307, Unnamed Harbor, 59.7026606, 5.1796809
1308, Unnamed Harbor, 40.8408414, 129.5831005
1309, 大阪港国際フェリーターミナル, 34.6430392, 135.4212003
1310, Hafen Lüneburg, 53.241196, 10.4840269
1311, Port-Bizet, -49.516887, 69.9009384
1312, Gare Maritime d'Arenc, 43.3121007, 5.36449
1313, Monemvasia, 36.6831643, 23.0390469
1314, Unnamed Harbor, 46.5723278, 18.8932297
1315, Douglas Harbour, 54.1464446, -4.4716952
1316, Port of Greenville, 4.989444, -9.0425
1317, Dockvorhafen, 53.5630138, 8.5558897
1318, Unnamed Harbor, -2.7923673, -57.0715051
1319, Halte Nautique de Saint-Laurent-Blangy, 50.2988237, 2.8046136
1320, Puerto Pesquero Artesanal Jaramijó, -0.9428926, -80.6372012
1321, Deense Haven, 53.2192066, 6.5944783
1322, Unnamed Harbor, 14.7588792, -60.9194735
1323, Östrand, 62.4768178, 17.3430987
1324, Unnamed Harbor, 59.3655803, 13.5369587
1325, Unnamed Harbor, 22.317019, 91.8274852
1326, Porto de Natal, -5.7734821, -35.2052681
1327, Unnamed Harbor, 53.1846196, 5.9911204
1328, Unnamed Harbor, 57.4374477, 18.1409892
1329, Yoho’ri navy base, 39.8777122, 127.7829538
1330, Port d'Escommes, 47.2307469, 4.5889834
1331, 門別漁港, 42.4726225, 142.0734668
1332, Mutter Lustig, 52.4437871, 13.5753956
1333, Majors Cay Harbour, 22.7587282, -74.1862153
1334, Unnamed Harbor, 54.3767814, 19.4397724
1335, Port de Plaisance Blanquart, 47.1049561, 5.2583417
1336, Porto de Itaqui, -2.5761432, -44.3673027
1337, Gare Maritime d'Arenc, 43.3122587, 5.3641653
1338, Unnamed Harbor, 62.3413251, 5.8451786
1339, Unnamed Harbor, 68.7768337, 14.4652394
1340, Unnamed Harbor, 64.8592762, 11.2854893
1341, Sæby Havn, 57.333162, 10.5324811
1342, Bendalong Boat Harbour, -35.2448139, 150.5387726
1343, Mongu Harbour, -15.273723, 23.1191445
1344, Unnamed Harbor, 38.9091471, 17.0291586
1345, Port de Vavouto, -21.0039877, 164.6689555
1346, Dársena al Este 1, -34.6293967, -58.3458167
1347, Porto de Porto Alegre, -30.0078303, -51.2218894
1348, Bassin de Mardyck, 51.0382953, 2.2638885
1349, Port Clos, 48.8389396, -3.0038313
1350, Unnamed Harbor, -25.5907561, -54.5791008
1351, Unnamed Harbor, 16.102931, -61.5620034
1352, Unnamed Harbor, 31.2415543, 32.3020157
1353, Рачны порт Бабруйск, 53.1318001, 29.2571116
1354, Brbinj, 44.084621, 14.995882
1355, Unnamed Harbor, 59.1853821, 10.8766108
1356, Messina, 38.1966852, 15.5606846
1357, Fishing Harbour Lüderitz, -26.6342436, 15.1609557
1358, Unnamed Harbor, 63.6861149, 9.6689352
1359, Kawaihae Harbor, 20.0349448, -155.8305746
1360, T-OIL, -21.8019019, -40.9805381
1361, East London Harbour, -33.027539, 27.9118163
1362, Nieuwe Haven, 51.7621144, 5.7382108
1363, Lučica K.Lukšić, 43.5504353, 16.3644657
1364, Nouvelle marina Port Saint-Louis, 48.9425608, 2.0081351
1365, Mandrač Molet / Mandracchio Moleto, 45.5472886, 13.7051251
1366, Unnamed Harbor, 53.3185452, 7.2785169
1367, Pelabuhan Ulee Lheue, 5.5670889, 95.2959436
1368, Unnamed Harbor, 69.389, 27.6710074
1369, Petit port, 36.2110118, 0.3993856
1370, Club de Pesca Eldorado, -26.4240742, -54.6956787
1371, Port du Frioul, 43.2782996, 5.3073373
1372, Bernau/Felden, 47.8318128, 12.3828666
1373, Kihei Boat Ramp Harbor, 20.7079405, -156.4464362
1374, Unnamed Harbor, 23.0856772, 111.9887879
1375, Unnamed Harbor, 62.4831775, 6.0449658
1376, Porto di Augusta, 37.2009369, 15.2119445
1377, Unnamed Harbor, -6.884313, 112.4566233
1378, Flådestation Frederikshavn, 57.4319237, 10.5393232
1379, Lõunaranna sadam, 58.5419218, 23.3173113
1380, Unnamed Harbor, -24.9197945, -57.2950014
1381, Unnamed Harbor, 69.4956849, 17.4905246
1382, Unnamed Harbor, -21.044953, -50.4925969
1383, Unnamed Harbor, -20.2938986, 44.2725029
1384, Unnamed Harbor, -22.8687824, -47.9825868
1385, Kinolhas Harbour, 5.4502265, 73.0318714
1386, Unnamed Harbor, 38.1890974, -0.5579687
1387, Unnamed Harbor, 39.7619108, 26.143699
1388, Port de Plaisance du Houillon, 48.7155566, 6.9223369
1389, Pelabuhan Penyeberangan Kailolo, -3.5467153, 128.4186095
1390, Unnamed Harbor, 48.0030349, 21.7297923
1391, Carradale Harbour, 55.5924763, -5.4630806
1392, Unnamed Harbor, 38.6697471, 26.7550973
1393, Pfruender-Haab, 47.2492055, 8.697484
1394, Unnamed Harbor, 56.6626266, 16.3693394
1395, Unnamed Harbor, 36.8857285, 6.904112
1396, Unnamed Harbor, 70.1442661, 28.8805545
1397, Unnamed Harbor, 62.4012924, 6.0095076
1398, Hafen Prossen, 50.9261575, 14.1240306
1399, 中央埠頭, 42.3254883, 140.9718717
1400, Kaiserhafen III, 53.5648743, 8.5607722
1401, Gamle Svajebassin, 55.4919944, 9.491358
1402, Portsmouth Harbor, 43.0770333, -70.7128301
1403, Hafen Straubing-Sand, 48.9039422, 12.6595857
1404, Pelabuhan Kesui, -4.499246, 131.6748194
1405, Ziegeleihafen Seester, 53.7279802, 9.595239
1406, Puerto de Pescadores, 20.8537137, -90.3971171
1407, Unnamed Harbor, 64.7710616, 11.6027628
1408, Unnamed Harbor, -10.7938181, -65.3476542
1409, 高見港, 34.3095693, 133.6844573
1410, 猛島漁港, 32.7932462, 130.3724687
1411, Port de Frignicourt, 48.7034646, 4.5998156
1412, Calumet Harbor, 41.7249046, -87.5116238
1413, Unnamed Harbor, 61.7823087, 4.8969818
1414, Unnamed Harbor, 70.1315882, 19.9941401
1415, Unnamed Harbor, 63.3705634, 8.6848072
1416, 浜波太漁港, 35.0768351, 140.1014113
1417, Puerto Leoni, -26.9604783, -55.1661926
1418, Pelabuhan Damar, -7.1435828, 128.6650353
1419, Le Passage, 48.3960965, -4.3816047
1420, West Basin, 33.4603057, -117.7017187
1421, Saxon Harbor, 46.5620406, -90.4386457
1422, Am Spreewschlößchen, 51.8699079, 13.9706087
1423, 泉大津マリーナ, 34.5115726, 135.3945136
1424, 伯方港, 34.2047416, 133.1245267
1425, Porzh Bestre, 48.033401, -4.7199067
1426, 丸岩港, 34.3675543, 133.5503263
1427, Unnamed Harbor, 15.95233, -61.7078105
1428, 橋立漁港, 36.3541845, 136.3169458
1429, Unnamed Harbor, 65.6124633, 25.0589293
1430, Unnamed Harbor, -4.8833443, 29.1058195
1431, Unnamed Harbor, -4.3714195, -70.0285738
1432, 横浜税関監視部分庁舎, 35.4486084, 139.6455486
1433, Gerringong Harbour, -34.7514351, 150.8357691
1434, 保良漁港, 24.7235408, 125.4653129
1435, Unnamed Harbor, 68.0346106, 13.3522197
1436, محطة العبارة الجزائر, 36.7780696, 3.0633392
1437, Wilhelmshavener Häfen - Vierte Einfahrt, 53.5409744, 8.1696428
1438, Rantzausminde Lystbådehavn, 55.0343155, 10.5414059
1439, Darsena Europa, 43.863008, 10.2426514
1440, Unnamed Harbor, 45.7624968, 20.1456905
1441, Unnamed Harbor, 46.0976284, 19.7606907
1442, Unnamed Harbor, -8.7446489, -67.4010061
1443, Ch'aho-nodongjagu Navy Base, 40.2058523, 128.650185
1444, Windbag Marina, 48.2745656, -116.540093
1445, Cảng xăng dầu Bến Súc, 10.4749634, 107.168272
1446, Unnamed Harbor, 32.3437678, 15.253119
1447, Unnamed Harbor, 70.6699517, 23.6707504
1448, Dermaga 2 Pototano, -8.5198947, 116.8329653
1449, Kanalhafen Neumarkt, 49.2838006, 11.4526127
1450, Unnamed Harbor, 58.3605808, 16.7965705
1451, Unnamed Harbor, 32.2087351, 119.3748339
1452, 重庆·奉节港, 31.044103, 109.5397371
1453, Unnamed Harbor, 51.4448941, 3.7061564
1454, Concepcion, -23.4073003, -57.4547705
1455, De Stormvogel, 52.8848098, 5.4069813
1456, Yacht- und Ruder-Club Attendorn, 51.1073273, 7.8978083
1457, Puerto Paranay, -26.6739274, -54.8148905
1458, Unnamed Harbor, 68.0521829, 13.2419446
1459, Termini Imerese, 37.9845958, 13.7090411
1460, Becken C, 51.453667, 6.7704113
1461, Pelabuhan Slamet Riyadi (Ambon), -3.691033, 128.1801561
1462, Port Tudy, 47.6438269, -3.4470463
1463, Port du Mourre-Blanc, 43.4044936, 3.5775546
1464, Puerto Moconá, -27.1451427, -53.889847
1465, Unnamed Harbor, 54.5267882, -7.7747039
1466, Sepetiba Tecon, -22.9302605, -43.8377009
1467, Unnamed Harbor, 48.736523, -3.4839375
1468, Concordia-Hafen, 51.4865881, 6.8356172
1469, Unnamed Harbor, 70.5344159, 24.1116156
1470, Port de Pêche, 14.8696269, -61.1167062
1471, Parnikarske molo Nucnice, 50.5120627, 14.22478
1472, Sukkerfabrikshavn, 54.9822061, 12.2793033
1473, 隼人港, 31.7208663, 130.7286831
1474, Unnamed Harbor, 34.2580515, 35.6576966
1475, Lombok Dive Harbour, -8.4048495, 116.0717824
1476, Porto Azzurro Marina, 42.7646696, 10.3976156
1477, Unnamed Harbor, 60.3066601, 4.9413386
1478, Unnamed Harbor, 37.8027535, 125.3485597
1479, Unnamed Harbor, 42.5742146, 140.5971775
1480, Port de Toamasina, -18.1562715, 49.4269164
1481, Villa San Giovanni, 38.2196021, 15.6306949
1482, Unnamed Harbor, -2.1912826, -56.7108566
1483, Unnamed Harbor, -15.9325981, 168.2664766
1484, Trabzon Limanı, 41.0052442, 39.741102
1485, Fishery Harbour Myliddy, 9.8119879, 80.0715721
1486, AD. Maamigili, 3.4774559, 72.8431298
1487, Unnamed Harbor, 68.8076271, 16.5407279
1488, Unnamed Harbor, 32.8838895, 12.2460765
1489, Pesaro, 43.925134, 12.9065648
1490, Unnamed Harbor, 38.2001701, 13.274956
1491, Capitainerie, 47.2707855, -2.203042
1492, Unnamed Harbor, 54.618087, 8.5483605
1493, Uostadvaris, 55.3444234, 21.290946
1494, 庵の浦, 33.1221074, 129.7045389
1495, Port de Sainte-Rose, 16.3353003, -61.6963295
1496, Orjaku sadam, 58.7885757, 22.7730348
1497, Low-crested Dike, 42.807773, -70.8256749
1498, Unnamed Harbor, 62.8167568, 6.8023112
1499, Unnamed Harbor, -30.0222658, -51.2262145
1500, Unnamed Harbor, 6.9586517, 80.7740276
1501, ピア納屋橋, 35.1669695, 136.8921311
1502, 前浦港, 34.3032151, 133.5384196
1503, D-Marin Mandalina, 43.7201321, 15.8982053
1504, Unnamed Harbor, 52.7070791, 6.1869245
1505, Port de Savoyeux, 47.5620909, 5.740977
1506, Club náutico Mar Menor, 37.7353333, -0.8488941
1507, Unnamed Harbor, 60.0080141, 5.2038687
1508, Hardenberghafen, 51.5476636, 7.4407191
1509, Unnamed Harbor, -33.4997519, -53.4322158
1510, Vieux Port, 43.2947018, 5.3736766
1511, гавань Пионерская, 54.9569845, 20.2127991
1512, Unnamed Harbor, 1.6191581, 124.7478756
1513, Port Édouard Herriot, 45.7164592, 4.8351771
1514, Regatta Center Medemblik, 52.7696386, 5.1184894
1515, Free Port of Monrovia, 6.3434436, -10.796175
1516, Unnamed Harbor, 34.6522651, 135.4491698
1517, Unnamed Harbor, 70.5043867, 23.9817913
1518, Approdo Vimodrone, 45.5188912, 9.2978588
1519, Bugéles, 48.8437088, -3.2737602
1520, Hafen Vierow, 54.1329426, 13.5741419
1521, Unnamed Harbor, 7.7747472, -0.1580062
1522, 학포항, 37.503753, 130.8048936
1523, Unnamed Harbor, 70.4827591, 22.1657572
1524, Muslingehavn, 56.9710448, 9.2613832
1525, 新有明漁港, 33.1282658, 130.1704373
1526, 清澜港, 19.5521601, 110.8292043
1527, Unnamed Harbor, -5.8034302, -61.3001967
1528, Base navale ARC Málaga, 3.9722579, -77.3239512
1529, Unnamed Harbor, 61.2236808, 5.1037505
1530, Porto de Maceió, -9.6790701, -35.7234019
1531, Portland Harbour, 22.8371476, -74.3323377
1532, Hafenbecken II, 49.9695893, 9.1028411
1533, Unnamed Harbor, 33.1322329, 11.6021686
1534, Porto Tarumã, -19.0183123, -57.5508762
1535, Unnamed Harbor, 62.3612942, 6.266539
1536, Tyme N' Tyde Marina, 38.6353754, -77.2465961
1537, Unnamed Harbor, 63.4271959, 7.8437074
1538, Terminal VNF - Hauconcourt, 49.1978289, 6.1807013
1539, Unnamed Harbor, 47.4499291, 5.5944617
1540, Port autonome de Douala, 4.0388939, 9.6758346
1541, Port de fotoba, 9.5105284, -13.7994452
1542, Getteröns Småbåtshamn, 57.1131948, 12.2303903
1543, Unnamed Harbor, 58.0067677, 6.9990725
1544, Unnamed Harbor, 24.4590549, 53.376174
1545, Cernusco sul Naviglio Monte, 45.5205257, 9.3194411
1546, 狼煙漁港(狼煙), 37.5260933, 137.3276207
1547, Petit Port de pêche El Koss, 36.9216497, 3.8858281
1548, Unnamed Harbor, 14.4740449, -61.0077311
1549, Marina di Aquilea, 45.7576248, 13.3579418
1550, Unnamed Harbor, 24.6364143, -76.1750492
1551, Unnamed Harbor, 34.6559364, 135.4807116
1552, Unnamed Harbor, 41.9340121, 3.2168187
1553, 小浜漁港, 34.330453, 139.2228967
1554, Unnamed Harbor, 37.9439793, 22.933897
1555, Unnamed Harbor, -4.0417997, 121.5619102
1556, West Canal Marina, 43.0517512, -78.821821
1557, Porto de Parintins, -2.622393, -56.7343774
1558, Porto Novo de Rio Grande, -32.0417025, -52.0758777
1559, Unnamed Harbor, 47.8490346, 17.5019084
1560, Unnamed Harbor, 60.781852, 4.712056
1561, Unnamed Harbor, 53.4572094, 6.8258239
1562, 間口漁港, 35.1444855, 139.6772897
1563, Unnamed Harbor, -20.1503697, 169.7507361
1564, Porto de Areia, -22.712807, -53.1711967
1565, Pelabuhan Dwikora Pontianak, -0.0197813, 109.3375052
1566, Unnamed Harbor, 53.3166626, 7.2826593
1567, Unnamed Harbor, 26.2406744, 55.1556998
1568, Unnamed Harbor, 70.3759328, 31.1072193
1569, Papissaare sadam, 58.3601984, 21.9866319
1570, Olavsvern navy base, 69.5387075, 19.035164
1571, Unnamed Harbor, 47.3439813, -1.2896328
1572, Unnamed Harbor, -8.453203, 31.1388383
1573, Rossaveel Harbour, 53.2677203, -9.55956
1574, Unnamed Harbor, 52.2930645, 11.8622814
1575, Port Autonome de Pointe-à-Pitre, 16.2299013, -61.5453428
1576, Base de Pesca Deportiva, 22.2437273, -83.5722721
1577, Unnamed Harbor, 64.3189731, 10.3752521
1578, Port multifonctions de Ndayane, 14.5893556, -17.1490288
1579, 小飛島港, 34.3458877, 133.51784
1580, 宮窪漁港, 34.1729447, 133.0833333
1581, Darse 6, 51.044434, 2.3452367
1582, Porto Nuovo, 37.4982706, 15.0969926
1583, 臼尻 漁港, 41.9355814, 140.9445923
1584, Unnamed Harbor, 52.957822, 0.8514971
1585, Port of Hopa, 41.4153587, 41.4301463
1586, Unnamed Harbor, -32.0273282, -52.1049152
1587, Darsena Toscana, 43.8643582, 10.2476168
1588, Unnamed Harbor, 59.5528396, 5.2507632
1589, Port du Stiff, 48.4690439, -5.0550366
1590, Hartlepool Dock, 54.6975323, -1.1910866
1591, Unnamed Harbor, 65.6228573, 11.3909476
1592, Prístav Bratislava, 48.1345074, 17.1425377
1593, Unnamed Harbor, 59.0458443, 9.7301149
1594, Rybacki Dziwnów, 54.0200926, 14.7359249
1595, Unnamed Harbor, -2.1538856, -56.0967249
1596, Речной вокзал, 59.3912921, 56.7143152
1597, Werkhaven, 53.0411831, 4.8533413
1598, Unnamed Harbor, 62.0242732, 5.2856634
1599, Unnamed Harbor, 64.9857714, 11.725278
1600, 風戸港, 34.4762677, 133.9773488
1601, Lidköping, 58.5096664, 13.1666056
1602, İçdaş Limanı, 40.4550085, 27.3005458
1603, Aln Harbour, 55.3854892, -1.6169743
1604, 熊本港, 32.7602, 130.580197
1605, သရက္ေလွဆိပ္, 19.3204835, 95.1848964
1606, Jachthaven Linkeroever, 51.2303873, 4.3935842
1607, Unnamed Harbor, -0.9057107, -50.7912851
1608, Port de Lavera, 43.3970604, 4.994759
1609, Pelabuhan Penyeberangan Wahai, -2.7945763, 129.5144396
1610, Terminal de Embarque de Pontal do Sul, -25.5667354, -48.3578794
1611, Urquhart Bay Harbour, 57.3362267, -4.4493582
1612, Puerto Integración, -25.7692795, -53.8512904
1613, Gedser, 54.5712572, 11.9266579
1614, Unnamed Harbor, -0.5195868, -76.0507786
1615, König Ludwig, 51.5665253, 7.2555779
1616, Unnamed Harbor, -22.7992356, -57.8733508
1617, Новосибирский речной порт, 55.0148049, 82.9143495
1618, Varadero, 43.4530298, -3.8185809
1619, Yachthafen Oberwinter, 50.6189894, 7.2087649
1620, 久木山漁港, 32.6116297, 130.1721209
1621, McMurdo, -77.8454879, 166.6536496
1622, Port de plaisance de Digoin, 46.4828222, 3.9879765
1623, Unnamed Harbor, 59.7809322, 5.1137695
1624, Unnamed Harbor, 54.2937206, 13.6924927
1625, 入江港, 35.4897386, 133.1658947
1626, 小豊島港, 34.4794008, 134.1135728
1627, Unnamed Harbor, 52.4912744, 13.4869834
1628, Bopallen, 58.8948905, 11.0138288
1629, Vances Harbour, 53.301134, -6.1716811
1630, Port de Tarragona, 41.0951125, 1.222517
1631, Estaleiro Atlântico Sul, -8.3744121, -34.9753214
1632, Unnamed Harbor, 34.634441, 135.4534678
1633, Marina di San Pietro, 42.0019088, 15.0015892
1634, Søndre Frihavn Lystbådehavn, 55.6972979, 12.596128
1635, Unnamed Harbor, 43.3773443, 4.8308428
1636, Unnamed Harbor, 52.4052578, 13.2604453
1637, Puerto de Santander, 43.4474824, -3.8199223
1638, Unnamed Harbor, -1.760847, -49.5692729
1639, 船隠港, 34.2782832, 133.6323523
1640, Industriehafen, 49.5122371, 8.4624862
1641, Yachthafen Grömitz, 54.1356102, 10.9473532
1642, Unnamed Harbor, -27.594758, -48.5682949
1643, Clifton Harbour, 12.5959388, -61.413293
1644, Unnamed Harbor, 46.8362404, 31.9472122
1645, Port Royal, 47.1982566, 5.3875988
1646, Karlova sadam, 58.3696861, 26.7445921
1647, Roc'h Annick, 48.8391363, -3.3180395
1648, Uddevalla Hamn, 58.3462506, 11.9028652
1649, North Harbour, 57.692946, -2.0018827
1650, Unnamed Harbor, 58.0969522, 6.5863549
1651, Rinella, 38.5472449, 14.8290451
1652, Puerto Pesquero Boca de Galafre, 22.1766413, -83.8998131
1653, Unnamed Harbor, 57.8424669, 18.7995601
1654, Unnamed Harbor, 46.2141395, -1.508439
1655, Unnamed Harbor, 64.9173607, 11.2490064
1656, Unnamed Harbor, 38.3940375, 24.0444445
1657, Aratu Iate Clube, -12.8123155, -38.4607912
1658, Unnamed Harbor, 46.2222588, 20.1303569
1659, Unnamed Harbor, 37.3536345, 23.4848971
1660, Unnamed Harbor, 32.9224452, 12.1235091
1661, Unnamed Harbor, 12.5159036, 99.9785008
1662, ميناء الصيد الجديد بالقالة, 36.8997372, 8.4224329
1663, Unnamed Harbor, 14.4525265, -11.4388213
1664, Pelabuhan Penyeberangan Hunimua, -3.5099183, 128.3453485
1665, Unnamed Harbor, 66.9076433, 13.6031246
1666, Kråköhamn, 61.5663549, 17.3255029
1667, Puerto Gramajo, -27.439413, -55.7178225
1668, 珊瑚岛港口, 16.5308914, 111.6064515
1669, 大下港, 34.1899909, 132.9194981
1670, Unnamed Harbor, 61.8799669, 4.9079369
1671, The Forks Historic Port, 49.886018, -97.1304138
1672, Unnamed Harbor, -1.3972243, -48.4941793
1673, PHITHAK Shipyard and Service, 6.6564245, 99.9716055
1674, Unnamed Harbor, 37.4507892, 25.3266883
1675, Unnamed Harbor, -8.7482617, -63.917368
1676, Unnamed Harbor, 37.4537979, 27.2197093
1677, 大浦漁港, 24.8392925, 125.2927315
1678, Approdo Tremestieri, 38.1323684, 15.5254462
1679, Bodrum Limanı, 37.0335096, 27.4266397
1680, Puerto Wanda, -25.9672808, -54.6053469
1681, Unnamed Harbor, 68.8387763, 17.0732574
1682, Darse 2, 51.039685, 2.3654916
1683, Unnamed Harbor, -21.9447876, -48.8687431
1684, Ростовский порт, 47.2200949, 39.7577762
1685, Tærø Havn, 54.9563633, 12.0825241
1686, 石鏡漁港, 34.4466915, 136.9193864
1687, Kanalhafen, 51.4533296, 6.7830468
1688, Darsena Lucca, 43.8656206, 10.2534886
1689, Unnamed Harbor, -23.7679428, -45.401716
1690, Koljunuki sadam, 59.5053395, 25.0897509
1691, Port du Teich, 44.6407666, -1.017603
1692, Unnamed Harbor, 66.7416736, 70.084421
1693, Unnamed Harbor, 48.2245385, -4.4948395
1694, Unnamed Harbor, 70.7180119, 29.31496
1695, Puerto Krieger, -26.0609762, -54.6505885
1696, Unnamed Harbor, 68.298635, 13.7158002
1697, Port de pêche de Petit-Canal, 16.3780898, -61.4958186
1698, Mainhafen Wertheim, 49.7826663, 9.4747654
1699, Порт Очаків, 46.6315172, 31.5833396
1700, Yellow Trailer Park, 50.8339393, -0.9686479
1701, Unnamed Harbor, 59.0239954, 10.1850269
1702, Nkhata Bay port, -11.606561, 34.3010245
1703, Tunø Havn, 55.9482004, 10.4551674
1704, Port de Paluden, 48.5885835, -4.5213838
1705, Unnamed Harbor, 32.8025748, 12.5214243
1706, 浜漁港, 33.0946712, 130.1315075
1707, Unnamed Harbor, 58.1275183, 6.5912889
1708, Unnamed Harbor, -15.7840563, 168.1616121
1709, Nordre Havn, 54.98401, 12.280901
1710, Älvnabben, 57.6806517, 11.861029
1711, Unnamed Harbor, 63.4815451, 8.7900753
1712, Port du Morin, 46.9832607, -2.2902072
1713, Wassersportfreunde Budenheim, 50.0224392, 8.1416436
1714, Doğu Kargo Terminali, 36.1379534, 33.5378242
1715, Puerto de Manta, -0.9361216, -80.7246557
1716, Unnamed Harbor, 56.3019451, -4.7196758
1717, Unnamed Harbor, -23.8613763, -57.2662564
1718, Unnamed Harbor, -22.8687397, -47.9826521
1719, Unnamed Harbor, 9.2275906, -78.0289423
1720, Unnamed Harbor, -20.2861457, -58.0895304
1721, port morski Lubin, 53.8740065, 14.4245992
1722, Darse 5, 51.0439895, 2.3558357
1723, 松崎港, 34.757964, 138.7728948
1724, Угольная гавань, 59.9772322, 29.7897592
1725, Mangingisda Pier, 9.6867103, 118.74962
1726, Unnamed Harbor, 51.7088215, 4.860296
1727, Unnamed Harbor, 53.0445881, 5.7807115
1728, Port de pêche d'Anse-Bertrand, 16.4772546, -61.5049659
1729, Puesto fronterizo, 13.0103111, -87.5056071
1730, Port de Pêche, 14.8728303, -61.1819598
1731, Unnamed Harbor, 25.8252136, -77.9110278
1732, Unnamed Harbor, -13.376942, -38.9180512
1733, Unnamed Harbor, 59.0368493, 10.9487199
1734, Unnamed Harbor, 25.0027334, 55.0594597
1735, Unnamed Harbor, 61.9038842, 5.9853336
1736, Slottsholmen marina, 57.7622284, 16.6449511
1737, Donsö fiskhamn, 57.5989311, 11.79303
1738, Unnamed Harbor, 14.6800394, -60.9378705
1739, Unnamed Harbor, 62.6540147, 6.1872202
1740, Port de Casablanca ميناء الدار البيضاء, 33.6083625, -7.5965502
1741, Luka Krk, 45.0244636, 14.5739608
1742, Port des Pi, 41.9719285, 3.2151045
1743, Puerto San Lucas, -28.1595532, -55.5557547
1744, Unnamed Harbor, -0.4176538, -65.019811
1745, Unnamed Harbor, 36.3317943, 126.5041115
1746, Ormos Lakka, 39.2365714, 20.1331682
1747, Selimiye, 36.7079538, 28.0929289
1748, Vizitúra kiszállóhely, 47.8050924, 17.5789205
1749, Unnamed Harbor, -5.618255, -63.1896838
1750, Unnamed Harbor, 37.1307993, -8.5324878
1751, Unnamed Harbor, 70.0292789, 20.9732444
1752, Skibbereen Cycle Hub - Ireland, 51.5345301, -9.3204453
1753, Pristanišče Piran, 45.5268158, 13.5675371
1754, Unnamed Harbor, -22.3741471, -57.8168412
1755, Unnamed Harbor, 63.6535426, 8.7784888
1756, Unnamed Harbor, 47.3925108, -122.4633333
1757, Unnamed Harbor, 39.5643544, 26.0963393
1758, Unnamed Harbor, 59.495874, 5.8967281
1759, Sociedad Portuaria de Cartagena, 10.4063519, -75.5342012
1760, Grand port maritime de Marseille, 43.3123549, 5.3572539
1761, Porto de Pelotas, -31.7819407, -52.3330972
1762, Marina Alicante, 38.3390742, -0.4828435
1763, Unnamed Harbor, 18.4350168, -72.8665174
1764, Unnamed Harbor, 47.6531951, 9.1821534
1765, 油津漁港, 33.0237279, 130.1801493
1766, Unnamed Harbor, 9.7103943, 99.9749965
1767, Tanja Marina Bay International, 35.7847546, -5.79783
1768, Balaclava Outer Harbour, 57.6936126, -2.0010373
1769, 낭도선착장, 34.6046882, 127.5388348
1770, Unnamed Harbor, 47.3772186, 123.9188683
1771, Unnamed Harbor, -22.4135798, -48.669144
1772, Unnamed Harbor, 20.6982205, 116.7289617
1773, Port de pêche de Kristel, 35.8219633, -0.4908894
1774, Unnamed Harbor, 9.4455343, -78.5833592
